label	volume	bbox_volume	sphericity	surface_area	convex_volume	num_pixels	area	area_bbox	area_convex	equivalent_diameter_area	euler_number	extent	feret_diameter_max	area_filled	axis_major_length	axis_minor_length	solidity
314	2012.0	5760	0.9134828405973745	843.7278442382812	2676.0	2012	2012.0	5760.0	2676.0	15.663054221790622	1	0.34930555555555554	29.816103031751148	2012.0	26.931642662089715	9.133788117239835	0.7518684603886397
315	2953.0	6048	0.942484795232932	1056.13330078125	3476.0	2953	2953.0	6048.0	3476.0	17.80006581994388	1	0.48826058201058203	32.83291031876401	2953.0	32.881352572405504	8.995233017107198	0.8495397008055235
316	369.0	1008	0.8574250404021001	290.160888671875	454.0	369	369.0	1008.0	454.0	8.89902816477149	1	0.36607142857142855	15.165750888103101	369.0	12.790394307069088	7.4477792918965555	0.8127753303964758
317	1508.0	4284	0.7721835861169297	823.5648193359375	1999.0	1508	1508.0	4284.0	1999.0	14.227684946661482	1	0.3520074696545285	30.23243291566195	1508.0	27.246465473926104	7.468968649242923	0.7543771885942971
318	1752.0	5460	0.7602945019428718	924.3966064453125	2225.0	1752	1752.0	5460.0	2225.0	14.957022943274954	1	0.3208791208791209	32.01562118716424	1752.0	27.408997933344775	11.480358283715503	0.7874157303370787
319	539.0	1520	0.6786652496601563	471.94097900390625	757.0	539	539.0	1520.0	757.0	10.097101321281846	1	0.35460526315789476	19.209372712298546	539.0	18.171053097103478	6.80660473922917	0.7120211360634082
320	11573.0	32256	0.7422896383807113	3333.30224609375	16576.0	11573	11573.0	32256.0	16576.0	28.063970183488397	1	0.3587859623015873	58.94913061275798	11573.0	53.91828506023958	16.7630075829272	0.6981780888030888
321	37967.0	183954	0.6427626358821632	8499.0625	70702.0	37967	37967.0	183954.0	70702.0	41.699983838810425	1	0.20639398980179827	96.48315915225828	37967.0	96.43070337738885	22.751480747837224	0.537000367740658
322	18028.0	58752	0.7382863464648586	4503.57763671875	25317.0	18028	18028.0	58752.0	25317.0	32.53241539590472	1	0.306849128540305	61.74949392505172	18028.0	52.033724145466216	23.04480394531554	0.7120906900501639
323	3483.0	14560	0.5973424683871275	1860.214599609375	5468.0	3483	3483.0	14560.0	5468.0	18.806946280168354	1	0.23921703296703298	43.9089968002003	3483.0	43.26735202556091	13.902999779409726	0.6369787856620337
324	7451.0	29040	0.7156672589073045	2577.80078125	10595.0	7451	7451.0	29040.0	10595.0	24.232895734322145	1	0.2565771349862259	56.40921910468182	7451.0	54.486348037747355	10.813358603781172	0.7032562529495044
325	4402.0	32200	0.5837629808596958	2225.090087890625	9749.0	4402	4402.0	32200.0	9749.0	20.333734032383344	1	0.13670807453416148	48.46648326421054	4402.0	48.87866984731489	15.947638029030804	0.451533490614422
326	177820.0	424704	0.7559612738747662	20228.87109375	233411.0	177820	177820.0	424704.0	233411.0	69.76870487617012	-1	0.4186916063893912	110.43097391583576	177820.0	88.47587428456065	59.81316789167313	0.761832133018581
327	91312.0	310068	0.7411880778110053	13230.439453125	144444.0	91312	91312.0	310068.0	144444.0	55.86970921122472	0	0.2944902408503941	105.56988206870366	91312.0	98.66617445242207	36.12356284649673	0.6321619451136773
328	304020.0	1559040	0.5740247987144446	38090.9296875	584716.0	304020	304020.0	1559040.0	584716.0	83.42595319625748	-3	0.19500461822660098	198.88438852760666	304020.0	184.42067016793118	42.5853900310842	0.51994472530254
329	58067.0	131776	0.8815356696999457	8226.16015625	69838.0	58067	58067.0	131776.0	69838.0	48.044490140117574	0	0.44064928363283146	79.71825386948713	58067.0	74.96952137062623	31.40483566283381	0.8314527907442939
330	632.0	1085	0.8775075152391705	405.86163330078125	719.0	632	632.0	1085.0	719.0	10.647299861106793	1	0.5824884792626728	31.51190251317746	632.0	36.31543101967761	4.58438444781115	0.8789986091794159
331	173.0	378	0.8957643628041189	167.6181640625	195.0	173	173.0	378.0	195.0	6.913253681768307	1	0.4576719576719577	9.539392014169456	173.0	8.696331129476022	6.153986361084353	0.8871794871794871
332	7025.0	32032	0.6841913762458002	2592.611328125	12886.0	7025	7025.0	32032.0	12886.0	23.761976867484968	1	0.21931193806193805	48.2078831727758	7025.0	42.10863213730505	21.444598173033295	0.545165295669719
333	26141.0	65120	0.7375604621324555	5775.21240234375	35819.0	26141	26141.0	65120.0	35819.0	36.822041086834744	1	0.40142813267813265	55.21775076911409	26141.0	43.4359803817768	35.41071804868077	0.7298082023507078
334	7975.0	19968	0.7921089369932905	2436.98583984375	10758.0	7975	7975.0	19968.0	10758.0	24.7881447270784	1	0.3993890224358974	50.08991914547278	7975.0	51.54527910689484	14.533974380152685	0.7413087934560327
335	5430.0	13455	0.7090728752273252	2106.97705078125	7461.0	5430	5430.0	13455.0	7461.0	21.807224895259147	1	0.4035674470457079	46.88283267892417	5430.0	52.79411751015749	11.929352880292823	0.72778447929232
336	3435.0	8800	0.6403351668477509	1719.3380126953125	4672.0	3435	3435.0	8800.0	4672.0	18.720152099911324	1	0.39034090909090907	45.53020975132884	3435.0	45.61301771382696	9.084620349664359	0.7352311643835616
337	2832.0	6300	0.811961792175394	1192.18603515625	3613.0	2832	2832.0	6300.0	3613.0	17.553546560773313	1	0.44952380952380955	27.386127875258307	2832.0	26.385136988417994	14.217759225080943	0.7838361472460559
338	7673.0	38870	0.5941550337416613	3166.3662109375	13798.0	7673	7673.0	38870.0	13798.0	24.471214583849786	0	0.19740159506045793	65.93178292750773	7673.0	63.525605207361906	10.224037649998262	0.5560950862443832
339	571.0	4320	0.4606440732544648	722.5635375976562	1517.0	571	571.0	4320.0	1517.0	10.29309138646788	1	0.13217592592592592	28.30194339616981	571.0	29.828710298959518	8.128745610068979	0.3764007910349374
340	492541.0	1607856	0.7358008869575288	40990.70703125	752668.0	492541	492541.0	1607856.0	752668.0	97.98236590614928	-6	0.30633402493755657	166.520269036535	492541.0	136.6745820220004	80.62360667682879	0.6543934377441315
341	27018.0	157696	0.6651821334091158	6546.04541015625	49387.0	27018	27018.0	157696.0	49387.0	37.22929895644759	1	0.17132964691558442	89.19080670113932	27018.0	94.05309163543642	21.77105908075671	0.5470670419341123
342	340225.0	1683624	0.6813215257296596	34592.0390625	565064.0	340225	340225.0	1683624.0	565064.0	86.61422028414837	-1	0.20207896775051912	182.35405123001792	340225.0	134.26818100864722	76.34401537422157	0.6020999391219402
343	24957.0	100100	0.7055519572847906	5853.5146484375	33754.0	24957	24957.0	100100.0	33754.0	36.257505281193474	1	0.24932067932067933	68.31544481301428	24957.0	58.27385912995779	28.515655161410415	0.7393790365586301
344	13768.0	36800	0.7577331463303786	3666.19091796875	18978.0	13768	13768.0	36800.0	18978.0	29.736561245387154	0	0.3741304347826087	51.59457335805772	13768.0	48.943392875687664	17.044855254717046	0.7254715986932238
345	314270.0	1156992	0.6955434442867287	32138.712890625	445511.0	314270	314270.0	1156992.0	445511.0	84.35317511819957	0	0.27162677010731273	160.50233643159217	314270.0	137.4009078225157	65.65816163615601	0.7054146811189848
346	61017.0	174468	0.78265617194506	9576.6513671875	84622.0	61017	61017.0	174468.0	84622.0	48.844695841789445	0	0.34973175596671024	83.14445261110329	61017.0	73.63360450044397	34.09376355711642	0.7210536267164567
347	261422.0	1487200	0.5676368648709944	34831.72265625	549707.0	261422	261422.0	1487200.0	549707.0	79.33189654570967	1	0.1757813340505648	163.49617732534298	261422.0	125.97097118761945	58.282371447506456	0.47556607429048564
348	101888.0	240870	0.8067287720746773	13076.9140625	132238.0	101888	101888.0	240870.0	132238.0	57.94840299312662	1	0.42299995848382943	107.11209082078456	101888.0	88.28083676217739	35.01647683312643	0.7704895718326048
349	40515.0	107136	0.8092376540024866	7049.396484375	58236.0	40515	40515.0	107136.0	58236.0	42.6127020672697	1	0.3781642025089606	68.27151675479314	40515.0	58.78776557368015	38.74422678885578	0.6957036884401401
350	52373.0	223965	0.6402212576782444	10573.66796875	86141.0	52373	52373.0	223965.0	86141.0	46.4197655978131	1	0.2338445739289621	93.73366524360391	52373.0	91.02397590988586	31.298348962587724	0.6079915487398567
351	8695.0	30600	0.6800470386833845	3006.94091796875	12129.0	8695	8695.0	30600.0	12129.0	25.51273323429286	1	0.2841503267973856	42.83689998120779	8695.0	33.849396265634795	22.842016335842214	0.7168769065875176
352	86024.0	288000	0.737411456755873	12779.7001953125	128510.0	86024	86024.0	288000.0	128510.0	54.76969681351006	1	0.29869444444444443	99.60923651951158	86024.0	87.56166522523692	37.61588346989388	0.6693953777916115
353	78829.0	230400	0.7991081824687478	11125.9189453125	101598.0	78829	78829.0	230400.0	101598.0	53.19806041271934	1	0.34213975694444443	103.7159582706538	78829.0	77.22658613132593	39.20301632617938	0.7758912577019232
354	129859.0	352800	0.7939343146826637	15619.99609375	181149.0	129859	129859.0	352800.0	181149.0	62.82866193559785	1	0.36808106575963717	101.51354589413178	129859.0	89.74254121851443	47.31745433829494	0.7168629139548107
355	16419.0	63425	0.6676465036321527	4679.16845703125	24145.0	16419	16419.0	63425.0	24145.0	31.534263591125303	1	0.2588726842727631	61.47357155721473	16419.0	55.87386512760355	22.21952054385189	0.680016566576931
356	36205.0	144550	0.6479889155937044	8167.62109375	56336.0	36205	36205.0	144550.0	56336.0	41.04465817593917	0	0.250466966447596	78.46018098373213	36205.0	67.91024216642936	30.436807874193015	0.6426618858278899
357	26608.0	68799	0.9011465929674625	4782.9609375	37469.0	26608	26608.0	68799.0	37469.0	37.04001920496628	0	0.38674980740999143	79.38513714795737	26608.0	67.59792263442715	20.721421027899076	0.7101337105340415
358	472424.0	1727440	0.7000201463942751	41904.5859375	722187.0	472424	472424.0	1727440.0	722187.0	96.62980653929651	-3	0.2734821469920808	166.94010902116963	472424.0	156.97178048790994	74.36328011431817	0.6541574412167486
359	686.0	1248	1.0079582640884486	373.18511962890625	828.0	686	686.0	1248.0	828.0	10.942296985154808	1	0.5496794871794872	17.349351572897472	686.0	15.272560078076497	7.991525670006936	0.8285024154589372
360	73990.0	260542	0.7556476368559115	11279.248046875	112923.0	73990	73990.0	260542.0	112923.0	52.0864551535043	1	0.2839849237359044	100.32447358446493	73990.0	93.18456194609593	33.779537631074675	0.6552252419790476
361	7921.0	25536	0.7337800651485327	2618.8154296875	10562.0	7921	7921.0	25536.0	10562.0	24.732069808262224	1	0.3101895363408521	56.859475903318	7921.0	55.074216795463926	11.359255975717613	0.7499526604809695
362	311.0	2184	0.4617277896273042	480.7711181640625	457.0	311	311.0	2184.0	457.0	8.405958770938245	1	0.1423992673992674	28.705400188814647	311.0	32.99795802300832	3.611515721260454	0.6805251641137856
363	14972.0	51300	0.7554738671466643	3888.52197265625	20195.0	14972	14972.0	51300.0	20195.0	30.579266607637486	0	0.29185185185185186	61.69278726074872	14972.0	53.77301172879631	16.592839026784905	0.7413716266402575
364	1747.0	5808	0.7169161578808694	978.462890625	2225.0	1747	1747.0	5808.0	2225.0	14.942780863682064	1	0.30079201101928377	26.19160170741759	1747.0	23.871527652453594	11.00211426323832	0.7851685393258427
365	6396.0	18772	0.788434307549495	2113.44482421875	8116.0	6396	6396.0	18772.0	8116.0	23.03049527188331	1	0.3407202216066482	40.47221268969612	6396.0	33.69181658211103	17.77081230892042	0.7880729423361261
366	60798.0	172480	0.7479826515113592	9996.595703125	80844.0	60798	60798.0	172480.0	80844.0	48.78618858579843	1	0.3524930426716141	84.31488599292535	60798.0	78.05807182960856	40.60471672634801	0.7520409677898174
367	6818.0	12288	0.9818770993047035	1770.91748046875	8161.0	6818	6818.0	12288.0	8161.0	23.52625454063407	1	0.5548502604166666	35.24202037341219	6818.0	30.72863211855152	17.912197731576583	0.8354368337213577
368	7532.0	18200	0.8061935091428616	2304.89794921875	9382.0	7532	7532.0	18200.0	9382.0	24.320391570245235	1	0.41384615384615386	42.67317658670374	7532.0	39.08140209403017	13.879422302113852	0.8028138989554466
369	30956.0	85500	0.7799443386382282	6112.94384765625	40680.0	30956	30956.0	85500.0	40680.0	38.95669201367602	1	0.36205847953216375	67.42403132415029	30956.0	57.41733708399199	30.410678522263737	0.7609636184857423
370	125142.0	341905	0.7181689108780566	16847.142578125	180492.0	125142	125142.0	341905.0	180492.0	62.05853080569574	1	0.36601395124376657	108.98623766329398	125142.0	93.773322590032	50.01878625836086	0.6933382088956851
371	58310.0	169290	0.7499691471849989	9696.2265625	77889.0	58310	58310.0	169290.0	77889.0	48.11141606589564	1	0.34443853742099356	99.6493853468249	58310.0	94.92663236360383	22.292028764995873	0.7486294598723825
372	90313.0	236550	0.7617720749366843	12778.8740234375	119393.0	90313	90313.0	236550.0	119393.0	55.6652138921044	-1	0.3817924328894525	88.48163651289458	90313.0	70.03835719146744	48.16946888204205	0.7564346318460882
373	1750.0	3230	1.0085740996216612	696.3084716796875	2050.0	1750	1750.0	3230.0	2050.0	14.951329367184952	1	0.541795665634675	22.494443758403985	1750.0	20.429337815670145	10.650657777103332	0.8536585365853658
374	1107.0	2470	1.049698810031038	493.00482177734375	1431.0	1107	1107.0	2470.0	1431.0	12.834619546795206	1	0.44817813765182185	23.065125189341593	1107.0	21.238270287771346	7.773025619499675	0.7735849056603774
375	493.0	924	0.970959959454506	310.82366943359375	603.0	493	493.0	924.0	603.0	9.801279311441096	1	0.5335497835497836	33.51119216023208	493.0	40.5686291488004	3.5512588685382123	0.8175787728026535
376	12549.0	64660	0.6547628598657863	3988.468505859375	22234.0	12549	12549.0	64660.0	22234.0	28.831694374838772	1	0.1940767089390659	62.056425936400814	12549.0	63.75063690066015	14.161933507005129	0.5644058648916075
377	912.0	2090	0.6991690588518249	650.476806640625	1121.0	912	912.0	2090.0	1121.0	12.031840664610014	1	0.43636363636363634	22.58317958127243	912.0	21.5315221378839	5.004042820305266	0.8135593220338984
378	4480.0	9804	0.8016289739922273	1639.4420166015625	5983.0	4480	4480.0	9804.0	5983.0	20.45313087098175	1	0.4569563443492452	48.28043081829324	4480.0	46.292713099321844	6.413204593706084	0.748788233327762
379	2951.0	23868	0.527829862747933	1884.963623046875	7623.0	2951	2951.0	23868.0	7623.0	17.796046385276362	1	0.12363834422657952	51.12729212465687	2951.0	47.61861293797438	7.1533690229936795	0.387117932572478
380	8154.0	24605	0.7143401274459951	2742.58154296875	10861.0	8154	8154.0	24605.0	10861.0	24.972232033904508	0	0.33139605771184716	41.737273509418415	8154.0	35.126360643991845	18.10867586258254	0.7507595985636681
381	13059.0	55080	0.8516237712853397	3149.0263671875	20353.0	13059	13059.0	55080.0	20353.0	29.217099519675333	1	0.23709150326797385	57.39337940912697	13059.0	50.960826731064884	22.74879284118135	0.6416253132216381
382	376.0	1200	0.5477996530382215	459.89031982421875	549.0	376	376.0	1200.0	549.0	8.954948121538386	1	0.31333333333333335	15.427248620541512	376.0	11.82939352842579	7.486905159530214	0.6848816029143898
383	21350.0	67584	0.6178020040300185	6024.20947265625	38310.0	21350	21350.0	67584.0	38310.0	34.41911919985864	1	0.31590317234848486	74.10128204019145	21350.0	62.57203404152386	21.810828829059687	0.5572957452362307
384	1622.0	2688	0.5875220978660834	1136.3021240234375	2080.0	1622	1622.0	2688.0	2080.0	14.577534430693746	1	0.6034226190476191	84.29709366283039	1622.0	106.57372614286537	3.4225268170757484	0.7798076923076923
385	21915.0	77550	0.7150267299120858	5296.50634765625	31822.0	21915	21915.0	77550.0	31822.0	34.720098684276785	1	0.2825918762088975	65.88626564011653	21915.0	59.79577297970261	28.392515365020703	0.6886745019169128
386	20365.0	93184	0.7064233202706767	5105.15234375	30827.0	20365	20365.0	93184.0	30827.0	33.88144551098041	0	0.21854610233516483	56.79788728465171	20365.0	47.79266439041377	29.228863099329395	0.6606221818535699
387	392796.0	1269360	0.7202376051903727	36012.48046875	589049.0	392796	392796.0	1269360.0	589049.0	90.86350346244805	1	0.3094441293250142	141.82735984287376	392796.0	116.42893034630548	85.59933227809442	0.6668307729917206
388	157.0	400	0.693251727629244	203.01412963867188	193.0	157	157.0	400.0	193.0	6.693198063015236	1	0.3925	10.63014581273465	157.0	10.589319918547002	4.81604608965368	0.8134715025906736
389	11080.0	47488	0.6190369205146857	3882.642578125	18139.0	11080	11080.0	47488.0	18139.0	27.659673290953748	1	0.233322102425876	53.693575034635195	11080.0	44.735958549974306	24.621235343488507	0.6108385247257291
390	627.0	1920	0.6444610913168638	549.70849609375	867.0	627	627.0	1920.0	867.0	10.619147165303598	1	0.3265625	19.44222209522358	627.0	16.132142023908234	5.9528153022611585	0.7231833910034602
391	7973.0	19488	0.7290687796269437	2647.26123046875	11346.0	7973	7973.0	19488.0	11346.0	24.78607239962427	1	0.40912356321839083	58.86425061104575	7973.0	60.00504406644256	12.117276856697957	0.7027146130794993
392	2672.0	8892	0.5538660747191322	1681.2681884765625	4227.0	2672	2672.0	8892.0	4227.0	17.216542691862376	1	0.3004948268106163	41.30375285612676	2672.0	37.05345821011134	9.76478140905676	0.6321268038798202
393	474.0	1456	0.6582144129786562	446.65167236328125	667.0	474	474.0	1456.0	667.0	9.673713917837969	1	0.32554945054945056	16.30950643030009	474.0	14.449939214606088	6.9206517678214645	0.7106446776611695
394	2727.0	8820	0.5914925155799436	1595.848388671875	3828.0	2727	2727.0	8820.0	3828.0	17.333868805735694	1	0.30918367346938774	31.71750305430741	2727.0	31.069855700353262	13.281464253525254	0.7123824451410659
395	78736.0	354200	0.5333706700327111	16655.994140625	142827.0	78736	78736.0	354200.0	142827.0	53.177131708399585	1	0.22229249011857707	97.91322688993556	78736.0	98.10556353392272	43.88330584168763	0.5512683176150168
396	28049.0	62010	0.7459710345531911	5984.6728515625	37267.0	28049	28049.0	62010.0	37267.0	37.69695345676906	1	0.4523302693114014	58.81326381013045	28049.0	51.08770997983574	32.70091416975377	0.7526497974078944
397	869.0	1911	0.5955879134537599	739.4090576171875	1184.0	869	869.0	1911.0	1184.0	11.839691454711474	1	0.4547357404500262	22.494443758403985	869.0	22.0961606383272	5.993775343401483	0.7339527027027027
398	1236213.0	3195126	0.7675953065949829	72568.3671875	1700887.0	1236213	1236213.0	3195126.0	1700887.0	133.15727368822763	-3	0.38690586850096054	221.73407496368256	1236213.0	169.18557339985173	105.99241048759637	0.7268048965040006
399	3862.0	9100	0.7653462770027699	1555.3721923828125	5325.0	3862	3862.0	9100.0	5325.0	19.465753330709227	1	0.4243956043956044	35.510561809129406	3862.0	32.222538370732664	14.80298227885623	0.7252582159624413
400	21950.0	83148	0.6626499650197613	5721.23291015625	35262.0	21950	21950.0	83148.0	35262.0	34.73857244048296	0	0.26398710732669456	62.65780079128216	21950.0	51.381527897510175	30.815482420839658	0.6224831263116102
401	1353.0	3432	0.5812244637418579	1017.8226318359375	1793.0	1353	1353.0	3432.0	1793.0	13.7224942695937	1	0.3942307692307692	23.021728866442675	1353.0	22.771525472018155	9.964834386531424	0.754601226993865
402	67834.0	360045	0.6536909246082315	12304.8583984375	122283.0	67834	67834.0	360045.0	122283.0	50.59989336325377	0	0.18840422724937161	127.33420593069248	67834.0	89.71588380981284	40.43866027559086	0.5547296026430493
403	525.0	1540	0.5823671525762257	540.4142456054688	718.0	525	525.0	1540.0	718.0	10.0089125259248	1	0.3409090909090909	16.401219466856727	525.0	14.75364344173357	7.902466864398988	0.7311977715877437
404	1493.0	4199	0.6256289759705018	1009.734375	2106.0	1493	1493.0	4199.0	2106.0	14.18035364229365	1	0.35556084782090974	22.045407685048602	1493.0	19.743199161899533	11.206622855249435	0.7089268755935423
405	32124.0	88440	0.7665459378556698	6375.2763671875	46306.0	32124	32124.0	88440.0	46306.0	39.44061378956179	1	0.3632293080054274	70.84490101623405	32124.0	70.07690571265225	21.36687241093605	0.6937329935645489
406	130373.0	359556	0.721467534326781	17234.251953125	182036.0	130373	130373.0	359556.0	182036.0	62.91144766915503	0	0.3625944220093671	93.47192091746055	130373.0	86.56713109171062	52.34199691642151	0.7161935001867762
407	4061.0	11000	0.631625025892238	1948.857666015625	5946.0	4061	4061.0	11000.0	5946.0	19.794511527389783	1	0.36918181818181817	30.495901363953813	4061.0	27.642642575488953	18.060750628826803	0.6829801547258662
408	49632.0	165376	0.6559836724776048	9956.322265625	74570.0	49632	49632.0	165376.0	74570.0	45.59540222867561	0	0.30011609907120745	71.11961754677819	49632.0	57.89552573329656	37.285394133269726	0.6655759688882928
409	3874.0	14260	0.5680069112420494	2100.085205078125	5994.0	3874	3874.0	14260.0	5994.0	19.485893803772765	1	0.2716690042075736	35.17101079013795	3874.0	34.15466603712152	14.626567844868218	0.646312979646313
410	361.0	1404	0.5496686483734146	446.0545349121094	536.0	361	361.0	1404.0	536.0	8.834246772957831	1	0.2571225071225071	14.628738838327793	361.0	13.327801701780663	7.268197337826287	0.6735074626865671
411	6769.0	19136	0.6902448889204278	2507.055419921875	9677.0	6769	6769.0	19136.0	9677.0	23.469759029258714	1	0.3537311872909699	35.11409973215888	6769.0	30.56259637358349	21.057616592979954	0.6994936447246047
412	49371.0	229680	0.6208397824536755	10483.0068359375	85840.0	49371	49371.0	229680.0	85840.0	45.515337476320894	1	0.21495559038662487	90.29396436085858	49371.0	77.52496637328662	32.043251529212036	0.5751514445479963
413	24578.0	77952	0.6929769372482089	5899.244140625	37105.0	24578	24578.0	77952.0	37105.0	36.07303134769452	0	0.3152965927750411	61.587336360651285	24578.0	53.02447539791971	28.61702550233406	0.6623905134078966
414	2693.0	12597	0.4746421919179836	1972.159423828125	5194.0	2693	2693.0	12597.0	5194.0	17.26152826359279	1	0.21378105898229738	40.3732584763727	2693.0	46.7909451266128	11.149629836636995	0.5184828648440508
415	201571.0	679000	0.710511669495516	23399.052734375	258700.0	201571	201571.0	679000.0	258700.0	72.74611575929849	1	0.2968645066273932	129.13558765886341	201571.0	113.62593548997613	45.040572354495204	0.7791689215307306
416	11461.0	37128	0.7672766318911891	3203.911376953125	16244.0	11461	11461.0	37128.0	16244.0	27.973145013902517	1	0.3086888601594484	42.76680956068619	11461.0	34.99953181006291	28.396967716217457	0.7055528195025855
417	2589.0	10080	0.6181296032881977	1475.115234375	3663.0	2589	2589.0	10080.0	3663.0	17.03639925439639	1	0.25684523809523807	32.449961479175904	2589.0	25.69723224254351	13.268570664664498	0.7067977067977068
418	60642.0	207060	0.7255811572881042	10287.59375	93651.0	60642	60642.0	207060.0	93651.0	48.74442644431908	1	0.29287163141118516	96.89685237405806	60642.0	89.16459476781353	24.386823319908558	0.6475317935740141
419	1738.0	7695	0.5371567993675537	1301.416259765625	2798.0	1738	1738.0	7695.0	2798.0	14.917076488051439	1	0.22586094866796622	27.184554438136374	1738.0	20.44276553292005	12.79648211614028	0.6211579699785561
420	1219.0	5796	0.49856504767801657	1106.873779296875	2284.0	1219	1219.0	5796.0	2284.0	13.253635660773275	1	0.21031746031746032	25.15949125081825	1219.0	19.56866756875417	12.988489252467502	0.5337127845884413
421	2439.0	4200	0.5809706194035107	1508.242431640625	3167.0	2439	2439.0	4200.0	3167.0	16.700817336517733	1	0.5807142857142857	56.79788728465171	2439.0	68.67972074920206	4.369013843522643	0.7701294600568361
422	14967.0	35568	0.8410367943136571	3492.145263671875	18787.0	14967	14967.0	35568.0	18787.0	30.575862178114612	1	0.4207995951417004	60.909769331364245	14967.0	52.399881026445065	16.604629944777255	0.7966679086602438
423	602.0	1976	0.5678672815449516	607.1578369140625	855.0	602	602.0	1976.0	855.0	10.476091661039765	1	0.30465587044534415	20.149441679609886	602.0	17.76134328848899	6.965782309954051	0.704093567251462
424	9219.0	32190	0.5896161363686406	3606.09619140625	15092.0	9219	9219.0	32190.0	15092.0	26.01527359209227	1	0.2863932898415657	44.28317965096906	9219.0	38.73723949484324	21.937193936922046	0.6108534322820037
425	33526.0	126034	0.6669619358610176	7538.8349609375	51977.0	33526	33526.0	126034.0	51977.0	40.00623724928135	1	0.2660075852547725	65.05382386916237	33526.0	58.706786623593246	30.937997415414817	0.6450160647978914
426	4373.0	19200	0.5641617068024856	2292.275634765625	6464.0	4373	4373.0	19200.0	6464.0	20.288983315745625	1	0.22776041666666666	37.282703764614496	4373.0	34.440993301687776	16.88934988326285	0.6765160891089109
427	2352.0	8960	0.5075841950488831	1685.00390625	4050.0	2352	2352.0	8960.0	4050.0	16.49983362406544	1	0.2625	40.36087214122113	2352.0	46.36466783415639	10.429416082814909	0.5807407407407408
428	2323.0	11172	0.4953491556316694	1712.401123046875	4200.0	2323	2323.0	11172.0	4200.0	16.431739043236945	1	0.20793054063730756	29.13760456866693	2323.0	26.170485543008315	14.440628102052948	0.5530952380952381
429	1580.0	11232	0.36144859938586854	1814.995849609375	3985.0	1580	1580.0	11232.0	3985.0	14.450609156078391	1	0.14066951566951566	30.870698080866262	1580.0	28.494763655684785	9.983395299435488	0.39648682559598497
430	1117.0	4410	0.5797548070025843	897.9976806640625	1753.0	1117	1117.0	4410.0	1753.0	12.87315060818134	1	0.2532879818594104	21.470910553583888	1117.0	18.397247214514884	10.255517645687908	0.6371933827723902
431	20207.0	61250	0.6922640915936942	5182.59033203125	31435.0	20207	20207.0	61250.0	31435.0	33.79359588899674	0	0.32991020408163263	51.28352561983234	20207.0	42.274352761618985	31.62493698625327	0.6428185143947829
432	55462.0	148608	0.7591562630160152	9264.3857421875	77500.0	55462	55462.0	148608.0	77500.0	47.31501346970396	1	0.37321005598621876	79.64923100695951	55462.0	69.76706765083362	35.30391069282581	0.7156387096774194
433	3603.0	13248	0.5188378405798334	2190.594482421875	5825.0	3603	3603.0	13248.0	5825.0	19.020497840908874	1	0.2719655797101449	36.4828726939094	3603.0	27.67097852725933	12.923744772061132	0.6185407725321889
434	6461.0	28594	0.5301411925571898	3164.407470703125	10558.0	6461	6461.0	28594.0	10558.0	23.108249053048095	1	0.22595649436944815	40.01249804748511	6461.0	34.41901187678893	17.630942029670965	0.6119530214055693
435	562708.0	1638000	0.7140087328566361	46163.91796875	865367.0	562708	562708.0	1638000.0	865367.0	102.43023185127967	-8	0.34353357753357755	180.98894993893964	562708.0	171.52241183337514	61.91702786830921	0.6502535918286693
436	19792.0	49280	0.7673519911108581	4611.22119140625	27165.0	19792	19792.0	49280.0	27165.0	33.560649204498795	1	0.4016233766233766	50.78385570237849	19792.0	41.65313027991169	29.99976601198923	0.728584575740843
437	108835.0	500500	0.6155353049761575	17909.228515625	187053.0	108835	108835.0	500500.0	187053.0	59.23658131932343	0	0.21745254745254744	101.20770721639731	108835.0	81.72981504739317	47.122662216970845	0.5818404409445451
438	113861.0	397056	0.5311547306229994	21388.470703125	183846.0	113861	113861.0	397056.0	183846.0	60.13474270840341	1	0.28676307624113473	129.59552461408535	113861.0	128.1035957106415	27.35370718886573	0.6193281333289818
439	2431.0	9660	0.5423286232577598	1612.1727294921875	3721.0	2431	2431.0	9660.0	3721.0	16.682537592987895	1	0.25165631469979294	31.71750305430741	2431.0	27.835016757780306	12.253451088387596	0.653319000268745
440	38257.0	134225	0.5796876625013686	9471.759765625	71585.0	38257	38257.0	134225.0	71585.0	41.80588576842241	1	0.2850214192587074	67.20863039818622	38257.0	60.769326327565295	35.43111663547185	0.5344276035482294
441	14863.0	63726	0.4987588324385989	5861.3525390625	26563.0	14863	14863.0	63726.0	26563.0	30.504877489279238	1	0.2332329033675423	51.76871642217914	14863.0	47.83302907720853	28.93909884884848	0.5595377028197116
442	87.0	144	0.9931390659852358	95.60638427734375	97.0	87	87.0	144.0	97.0	5.497605134632529	1	0.6041666666666666	16.24807680927192	87.0	19.6364128674903	2.449453678516244	0.8969072164948454
443	53757.0	201960	0.6999309971305446	9841.294921875	79320.0	53757	53757.0	201960.0	79320.0	46.82510939045646	1	0.2661764705882353	80.67837380611982	53757.0	65.85428812631231	41.97698879411928	0.6777231467473525
444	426.0	1848	0.43633020760481617	627.4925537109375	697.0	426	426.0	1848.0	697.0	9.33548729557024	0	0.2305194805194805	22.38302928559939	426.0	19.147297928183562	4.233659433108018	0.6111908177905309
